Report_ID,Report_Date,NIBRS_Code_Name,NIBRS_Crime_Against,Service_Area,NIBRS_Group,Zip_Code,DateTime
51908153908,2023-08-15,Impersonation,PROPERTY,SOUTH,Fraud Offenses,78221,2026-09-01
55853103172,2024-05-05,Negligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78221,2026-09-01
57656271888,2024-07-16,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78221,2026-09-01
66732234102,2025-10-16,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78221,2026-09-01
53917135500,2024-01-26,Sexual Assault With An Object,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
53137156361,2023-11-22,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78222,2026-09-01
55431361391,2024-04-12,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78222,2026-09-01
52283669560,2023-09-13,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78223,2026-09-01
55169002692,2024-04-03,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78223,2026-09-01
54623906875,2024-03-07,Theft From Coin-Operated Machine or Device,PROPERTY,SOUTH,Larceny/Theft Offenses,78223,2026-09-01
68272515253,2026-01-22,Embezzlement,PROPERTY,SOUTH,Embezzlement,78224,2026-09-01
66898156213,2025-10-27,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78224,2026-09-01
64764797257,2025-06-30,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78225,2026-09-01
51135061419,2023-06-27,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78227,2026-09-01
51709978748,2023-08-05,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78227,2026-09-01
60224922842,2024-10-27,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78227,2026-09-01
62513655154,2025-01-29,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78227,2026-09-01
53579735732,2023-12-29,Assisting or Promoting Prostitution,SOCIETY,WEST,Prostitution Offenses,78228,2026-09-01
68076446917,2026-01-10,Embezzlement,PROPERTY,WEST,Embezzlement,78228,2026-09-01
54592301202,2024-03-06,Extortion/Blackmail,PROPERTY,WEST,Extortion/Blackmail,78228,2026-09-01
63644242907,2025-04-21,Kidnapping/Abduction,PERSON,WEST,Kidnapping/Abduction,78228,2026-09-01
68398208814,2026-02-03,Murder & Nonnegligent Manslaughter,PERSON,WEST,Homicide Offenses,78228,2026-09-01
66085963939,2025-09-16,Pocket-picking,PROPERTY,WEST,Larceny/Theft Offenses,78228,2026-09-01
65004571403,2025-07-17,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78228,2026-09-01
50050076934,2023-05-22,Sodomy,PERSON,WEST,"Sex Offenses, Forcible",78228,2026-09-01
67956756430,2025-12-27,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78228,2026-09-01
68320555734,2026-01-27,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78228,2026-09-01
65670054429,2025-08-31,Negligent Manslaughter,PERSON,PRUE,Homicide Offenses,78229,2026-09-01
66368773047,2025-10-04,Animal Cruelty,SOCIETY,PRUE,Animal Cruelty,78230,2026-09-01
53803429599,2024-01-15,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78230,2026-09-01
56072223037,2024-05-14,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78230,2026-09-01
60989162900,2024-11-25,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78230,2026-09-01
67985206962,2025-12-30,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78230,2026-09-01
64404855612,2025-06-08,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78231,2026-09-01
60133584203,2024-10-19,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78232,2026-09-01
66851234899,2025-10-23,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78233,2026-09-01
49318984796,2023-05-01,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78233,2026-09-01
68380685544,2026-02-02,Arson,PROPERTY,WEST,Arson,78237,2026-09-01
60743083073,2024-11-08,Welfare Fraud,PROPERTY,WEST,Fraud Offenses,78237,2026-09-01
55670728109,2024-04-25,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78238,2026-09-01
65053095254,2025-07-21,Impersonation,PROPERTY,PRUE,Fraud Offenses,78238,2026-09-01
48536051720,2023-04-02,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78238,2026-09-01
63951858980,2025-05-12,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78238,2026-09-01
57876861861,2024-07-23,Theft From Coin-Operated Machine or Device,PROPERTY,EAST,Larceny/Theft Offenses,78239,2026-09-01
48320576532,2023-03-31,Embezzlement,PROPERTY,PRUE,Embezzlement,78240,2026-09-01
51821824123,2023-08-13,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78240,2026-09-01
68034679049,2026-01-03,Kidnapping/Abduction,PERSON,PRUE,Kidnapping/Abduction,78240,2026-09-01
67129313669,2025-11-01,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
69164709585,2026-03-10,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
69451235779,2026-03-29,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
68059503647,2026-01-05,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78240,2026-09-01
51315354490,2023-07-05,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
58290982435,2024-08-10,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
67448784206,2025-11-20,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
52282426175,2023-09-13,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78242,2026-09-01
69611853596,2026-04-09,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78242,2026-09-01
59987481344,2024-10-09,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78244,2026-09-01
59704855999,2024-09-29,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78245,2026-09-01
68152939154,2026-01-12,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
68325736252,2026-01-27,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78247,2026-09-01
69512668138,2026-04-02,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78247,2026-09-01
51399559758,2023-07-16,Sodomy,PERSON,NORTH,"Sex Offenses, Forcible",78247,2026-09-01
63674893494,2025-04-23,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
71124558473,2026-06-23,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
71251949152,2026-07-01,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
69738684920,2026-04-18,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78248,2026-09-01
47828938120,2023-03-27,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78248,2026-09-01
49035937601,2023-04-16,Pocket-picking,PROPERTY,PRUE,Larceny/Theft Offenses,78249,2026-09-01
53000608457,2023-11-11,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78249,2026-09-01
71690373991,2026-07-16,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78249,2026-09-01
55839348825,2024-05-03,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
53561026653,2023-12-26,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78250,2026-09-01
51277863951,2023-07-01,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78250,2026-09-01
71237335383,2026-06-30,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
60808134979,2024-11-12,Embezzlement,PROPERTY,WEST,Embezzlement,78251,2026-09-01
54573131058,2024-03-04,Extortion/Blackmail,PROPERTY,WEST,Extortion/Blackmail,78251,2026-09-01
58753283643,2024-09-05,Extortion/Blackmail,PROPERTY,WEST,Extortion/Blackmail,78251,2026-09-01
63286675338,2025-03-22,Extortion/Blackmail,PROPERTY,WEST,Extortion/Blackmail,78251,2026-09-01
54101748887,2024-02-08,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
57173067257,2024-06-26,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
59358248122,2024-09-17,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
62468063414,2025-01-27,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
64047738189,2025-05-20,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
65056359616,2025-07-21,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
57156812853,2024-06-25,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
63499876350,2025-04-07,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
59860094399,2024-10-07,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78252,2026-09-01
67394622413,2025-11-16,Pocket-picking,PROPERTY,WEST,Larceny/Theft Offenses,78253,2026-09-01
48982944583,2023-04-08,Animal Cruelty,SOCIETY,PRUE,Animal Cruelty,78254,2026-09-01
52455235643,2023-09-27,Embezzlement,PROPERTY,PRUE,Embezzlement,78256,2026-09-01
69194110737,2026-03-12,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78256,2026-09-01
59394337638,2024-09-19,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78257,2026-09-01
71146812552,2026-06-24,Welfare Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
55190383385,2024-04-04,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78259,2026-09-01
68569101184,2026-02-15,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78264,2026-09-01
57467210819,2024-07-09,Arson,PROPERTY,EAST,Arson,Out of Jurisdiction,2026-09-01
53402082124,2023-12-14,Murder & Nonnegligent Manslaughter,PERSON,CENTRAL,Homicide Offenses,78201,2026-09-01
68611846211,2026-02-18,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78202,2026-09-01
50973375197,2023-06-08,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78202,2026-09-01
52284504854,2023-09-14,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78202,2026-09-01
58703908576,2024-09-03,Pocket-picking,PROPERTY,EAST,Larceny/Theft Offenses,78203,2026-09-01
52842441422,2023-10-30,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78205,2026-09-01
69678755637,2026-04-14,Purse-snatching,PROPERTY,DOWNTOWN,Larceny/Theft Offenses,78205,2026-09-01
55537067294,2024-04-17,Sodomy,PERSON,CENTRAL,"Sex Offenses, Forcible",78205,2026-09-01
55767281463,2024-05-02,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78205,2026-09-01
64849030614,2025-07-07,Arson,PROPERTY,CENTRAL,Arson,78207,2026-09-01
55617061802,2024-04-21,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
63499786957,2025-04-07,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
53979243245,2024-01-31,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
71262414068,2026-07-02,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
62941031766,2025-02-27,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
55670821351,2024-04-25,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
57760483895,2024-07-18,Welfare Fraud,PROPERTY,WEST,Fraud Offenses,78207,2026-09-01
67816922940,2025-12-15,Welfare Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
64693904870,2025-06-26,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78208,2026-09-01
41265690772,2023-01-28,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78209,2026-09-01
64116054236,2025-05-25,"Human Trafficking, Commercial Sex Acts",PERSON,NORTH,Human Trafficking,78209,2026-09-01
42890615929,2023-02-20,Arson,PROPERTY,SOUTH,Arson,78210,2026-09-01
53180501673,2023-11-26,Impersonation,PROPERTY,EAST,Fraud Offenses,78210,2026-09-01
51946784287,2023-08-19,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78210,2026-09-01
51054800971,2023-06-18,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78210,2026-09-01
67844850912,2025-12-18,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78210,2026-09-01
64923182595,2025-07-11,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78210,2026-09-01
68008381531,2026-01-01,Embezzlement,PROPERTY,SOUTH,Embezzlement,78211,2026-09-01
51054859149,2023-06-18,Extortion/Blackmail,PROPERTY,SOUTH,Extortion/Blackmail,78211,2026-09-01
57210221076,2024-06-30,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78211,2026-09-01
49299838140,2023-04-28,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78211,2026-09-01
58123506450,2024-08-04,Extortion/Blackmail,PROPERTY,DOWNTOWN,Extortion/Blackmail,78212,2026-09-01
57226930322,2024-07-01,Murder & Nonnegligent Manslaughter,PERSON,DOWNTOWN,Homicide Offenses,78212,2026-09-01
52544981959,2023-10-09,Purse-snatching,PROPERTY,CENTRAL,Larceny/Theft Offenses,78212,2026-09-01
71442190703,2026-07-06,Embezzlement,PROPERTY,NORTH,Embezzlement,78213,2026-09-01
54021734505,2024-02-03,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78213,2026-09-01
62401748594,2025-01-22,Arson,PROPERTY,SOUTH,Arson,78214,2026-09-01
54289163967,2024-02-20,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78214,2026-09-01
47277337196,2023-03-22,Kidnapping/Abduction,PERSON,SOUTH,Kidnapping/Abduction,78214,2026-09-01
56068775256,2024-05-14,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78214,2026-09-01
68760315820,2026-03-01,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78214,2026-09-01
51937044175,2023-08-18,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78214,2026-09-01
58767928916,2024-09-05,Pocket-picking,PROPERTY,DOWNTOWN,Larceny/Theft Offenses,78215,2026-09-01
58707387892,2024-09-03,Pornography/Obscene Material,SOCIETY,DOWNTOWN,Pornography/Obscene Material,78215,2026-09-01
53592886884,2023-12-30,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78216,2026-09-01
53247907516,2023-11-29,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
63672725828,2025-04-23,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
53830312923,2024-01-18,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78217,2026-09-01
72246455540,2026-08-17,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78217,2026-09-01
68071438982,2026-01-06,Prostitution,SOCIETY,EAST,Prostitution Offenses,78217,2026-09-01
60813014597,2024-11-13,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
71925102378,2026-07-30,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
63680065252,2025-04-24,Embezzlement,PROPERTY,EAST,Embezzlement,78218,2026-09-01
45337605331,2023-03-08,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78218,2026-09-01
65096293586,2025-07-24,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
63588316296,2025-04-15,Embezzlement,PROPERTY,EAST,Embezzlement,78219,2026-09-01
54229362043,2024-02-17,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78219,2026-09-01
52622187218,2023-10-17,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78219,2026-09-01
52838807640,2023-10-30,Theft From Coin-Operated Machine or Device,PROPERTY,EAST,Larceny/Theft Offenses,78219,2026-09-01
50450900198,2023-05-31,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
72449492452,2026-08-26,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
40801599090,2023-01-17,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78220,2026-09-01
52219058074,2023-09-07,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78220,2026-09-01
63592327480,2025-04-16,Animal Cruelty,SOCIETY,SOUTH,Animal Cruelty,78221,2026-09-01
61400507182,2024-12-04,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
62220267974,2025-01-10,Gambling Equipment Violation,SOCIETY,SOUTH,Gambling Offenses,78221,2026-09-01
49017648969,2023-04-13,"Human Trafficking, Commercial Sex Acts",PERSON,SOUTH,Human Trafficking,78221,2026-09-01
61804551756,2024-12-14,Kidnapping/Abduction,PERSON,SOUTH,Kidnapping/Abduction,78221,2026-09-01
57216300828,2024-06-30,Negligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78221,2026-09-01
62750356412,2025-02-12,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78221,2026-09-01
70357147164,2026-05-08,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78221,2026-09-01
57375617029,2024-07-04,Animal Cruelty,SOCIETY,EAST,Animal Cruelty,78222,2026-09-01
58014806790,2024-08-02,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78222,2026-09-01
49255691011,2023-04-26,Embezzlement,PROPERTY,EAST,Embezzlement,78223,2026-09-01
40317824973,2023-01-09,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78223,2026-09-01
62824606578,2025-02-17,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78223,2026-09-01
71615797040,2026-07-13,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78223,2026-09-01
55161350863,2024-04-03,Theft From Coin-Operated Machine or Device,PROPERTY,EAST,Larceny/Theft Offenses,78223,2026-09-01
66104677967,2025-09-18,Welfare Fraud,PROPERTY,EAST,Fraud Offenses,78223,2026-09-01
65808271392,2025-09-07,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78224,2026-09-01
62908754183,2025-02-25,Murder & Nonnegligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78225,2026-09-01
58015833814,2024-08-02,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78225,2026-09-01
66338979610,2025-10-01,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78225,2026-09-01
70871125083,2026-06-04,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78226,2026-09-01
67406151219,2025-11-17,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78227,2026-09-01
60211546960,2024-10-25,Negligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78227,2026-09-01
67406451128,2025-11-17,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78227,2026-09-01
54290049100,2024-02-20,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78227,2026-09-01
52187265737,2023-09-04,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78227,2026-09-01
63068571045,2025-03-06,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78227,2026-09-01
68274241254,2026-01-22,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78227,2026-09-01
54162186669,2024-02-14,Sodomy,PERSON,WEST,"Sex Offenses, Forcible",78228,2026-09-01
71948770321,2026-08-01,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78228,2026-09-01
62967845259,2025-03-02,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
57032059970,2024-06-23,Murder & Nonnegligent Manslaughter,PERSON,PRUE,Homicide Offenses,78229,2026-09-01
56621430155,2024-06-08,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78229,2026-09-01
49285216366,2023-04-27,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78230,2026-09-01
67915388065,2025-12-23,Purse-snatching,PROPERTY,PRUE,Larceny/Theft Offenses,78230,2026-09-01
58913047863,2024-09-10,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78230,2026-09-01
54084934024,2024-02-07,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78232,2026-09-01
54729727519,2024-03-14,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78232,2026-09-01
53087373210,2023-11-16,Sodomy,PERSON,NORTH,"Sex Offenses, Forcible",78233,2026-09-01
65160117240,2025-07-27,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78233,2026-09-01
55076822087,2024-03-29,Arson,PROPERTY,WEST,Arson,78237,2026-09-01
63984606531,2025-05-15,Arson,PROPERTY,WEST,Arson,78237,2026-09-01
64806276493,2025-07-03,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78237,2026-09-01
71826754828,2026-07-23,Embezzlement,PROPERTY,WEST,Embezzlement,78237,2026-09-01
72006595495,2026-08-05,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78237,2026-09-01
56892375713,2024-06-17,Pocket-picking,PROPERTY,WEST,Larceny/Theft Offenses,78237,2026-09-01
52862309322,2023-11-01,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78238,2026-09-01
66875474267,2025-10-25,Kidnapping/Abduction,PERSON,PRUE,Kidnapping/Abduction,78240,2026-09-01
52531440488,2023-10-07,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
56616346166,2024-06-07,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
63136144485,2025-03-11,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
40871338099,2023-01-18,Sodomy,PERSON,PRUE,"Sex Offenses, Forcible",78240,2026-09-01
45518475361,2023-03-09,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78242,2026-09-01
52004921543,2023-08-24,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78242,2026-09-01
65368356443,2025-08-08,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78242,2026-09-01
54415859619,2024-02-27,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78244,2026-09-01
48319418471,2023-03-31,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78245,2026-09-01
68795070609,2026-03-03,Impersonation,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
